,_merge,id.bioguide,handle,name.official_full,bio.gender,terms,week1,week2,week3,week4,week5,week6,week7,week8,week9
363,both,W000796,repwestmoreland,Lynn A. Westmoreland,M,"[{u'end': u'2007-01-03', u'district': 8, u'start': u'2005-01-04', u'state': u'GA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 3, u'url': u'http://www.house.gov/westmoreland', u'start': u'2007-01-04', u'state': u'GA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 3, u'url': u'http://www.house.gov/westmoreland', u'start': u'2009-01-06', u'state': u'GA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-2515', u'end': u'2013-01-03', u'district': 3, u'office': u'2433 Rayburn House Office Building', u'phone': u'202-225-5901', u'url': u'http://www.house.gov/westmoreland', u'start': u'2011-01-05', u'state': u'GA', u'address': u'2433 Rayburn HOB; Washington DC 20515-1008', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://www.house.gov/writerep'}, {u'rss_url': u'http://westmoreland.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-2515', u'end': u'2015-01-03', u'district': 3, u'office': u'2433 Rayburn House Office Building', u'phone': u'202-225-5901', u'url': u'http://westmoreland.house.gov', u'start': u'2013-01-03', u'state': u'GA', u'address': u'2433 Rayburn HOB; Washington DC 20515-1003', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://westmoreland.house.gov/email-me'}, {u'rss_url': u'http://westmoreland.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-2515', u'end': u'2017-01-03', u'district': 3, u'office': u'2202 Rayburn House Office Building', u'phone': u'202-225-5901', u'url': u'http://westmoreland.house.gov', u'start': u'2015-01-06', u'state': u'GA', u'address': u'2202 Rayburn HOB; Washington DC 20515-1003', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://westmoreland.house.gov/email-me'}]",1.4520978,9.113618,,0.929032,1.03478,1.552008,1.05825,,
364,both,W000795,repjoewilson,Joe Wilson,M,"[{u'end': u'2003-01-03', u'district': 2, u'start': u'2001-12-18', u'state': u'SC', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 2, u'url': u'http://joewilson.house.gov/', u'start': u'2003-01-07', u'state': u'SC', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 2, u'url': u'http://joewilson.house.gov/', u'start': u'2005-01-04', u'state': u'SC', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 2, u'url': u'http://joewilson.house.gov', u'start': u'2007-01-04', u'state': u'SC', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 2, u'url': u'http://joewilson.house.gov', u'start': u'2009-01-06', u'state': u'SC', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-2455', u'end': u'2013-01-03', u'district': 2, u'office': u'2229 Rayburn House Office Building', u'phone': u'202-225-2452', u'url': u'http://joewilson.house.gov', u'start': u'2011-01-05', u'state': u'SC', u'address': u'2229 Rayburn HOB; Washington DC 20515-4002', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://www.house.gov/formwilson/IMA/issue.htm'}, {u'rss_url': u'http://joewilson.house.gov/news/rss.aspx', u'fax': u'202-225-2455', u'end': u'2015-01-03', u'district': 2, u'office': u'2229 Rayburn House Office Building', u'phone': u'202-225-2452', u'url': u'http://joewilson.house.gov', u'start': u'2013-01-03', u'state': u'SC', u'address': u'2229 Rayburn HOB; Washington DC 20515-4002', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://joewilson.house.gov/forms/writeyourrep/default.aspx'}, {u'rss_url': u'http://joewilson.house.gov/news/rss.aspx', u'fax': u'202-225-2455', u'end': u'2017-01-03', u'district': 2, u'office': u'2229 Rayburn House Office Building', u'phone': u'202-225-2452', u'url': u'http://joewilson.house.gov', u'start': u'2015-01-06', u'state': u'SC', u'address': u'2229 Rayburn HOB; Washington DC 20515-4002', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://joewilson.house.gov/forms/writeyourrep/default.aspx'}]",3.46545266667,20.52605,2.608905,0.9329385,2.4370212,0.974138,1.45948633333,2.381481,1.13861
365,both,W000808,repwilson,Frederica S. Wilson,F,"[{u'fax': u'202-226-0777', u'end': u'2013-01-03', u'district': 17, u'office': u'208 Cannon House Office Building', u'phone': u'202-225-4506', u'url': u'http://wilson.house.gov/', u'start': u'2011-01-05', u'state': u'FL', u'address': u'208 Cannon HOB; Washington DC 20515-0917', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://wilson.house.gov/common/rss//index.cfm?rss=49', u'fax': u'202-226-0777', u'end': u'2015-01-03', u'district': 24, u'office': u'208 Cannon House Office Building', u'phone': u'202-225-4506', u'url': u'http://wilson.house.gov', u'start': u'2013-01-03', u'state': u'FL', u'address': u'208 Cannon HOB; Washington DC 20515-0924', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://wilsonforms.house.gov/contact-form'}, {u'rss_url': u'http://wilson.house.gov/common/rss//index.cfm?rss=49', u'fax': u'202-226-0777', u'end': u'2017-01-03', u'district': 24, u'office': u'208 Cannon House Office Building', u'phone': u'202-225-4506', u'url': u'http://wilson.house.gov', u'start': u'2015-01-06', u'state': u'FL', u'address': u'208 Cannon HOB; Washington DC 20515-0924', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://wilsonforms.house.gov/contact-form'}]",-58.5145325,-77.1195525,-64.2004066667,-29.1032115714,-10.0375325,-10.0213633333,-12.0911514286,-22.7359414286,-43.026312
366,both,W000804,robwittman,Robert J. Wittman,M,"[{u'end': u'2009-01-03', u'district': 1, u'url': u'http://www.wittman.house.gov/', u'start': u'2007-12-13', u'state': u'VA', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 1, u'url': u'http://www.wittman.house.gov/', u'start': u'2009-01-06', u'state': u'VA', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-4382', u'end': u'2013-01-03', u'district': 1, u'office': u'1317 Longworth House Office Building', u'phone': u'202-225-4261', u'url': u'http://www.wittman.house.gov/', u'start': u'2011-01-05', u'state': u'VA', u'address': u'1317 Longworth HOB; Washington DC 20515-4601', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://forms.house.gov/wittman/IMA/webforms/issue_subscribe.htm'}, {u'rss_url': u'http://www.wittman.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-4382', u'end': u'2015-01-03', u'district': 1, u'office': u'2454 Rayburn House Office Building', u'phone': u'202-225-4261', u'url': u'http://www.wittman.house.gov', u'start': u'2013-01-03', u'state': u'VA', u'address': u'2454 Rayburn HOB; Washington DC 20515-4601', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://wittman.house.gov/contact-form/'}, {u'rss_url': u'http://www.wittman.house.gov/index.php?format=feed&amp;type=rss', u'fax': u'202-225-4382', u'end': u'2017-01-03', u'district': 1, u'office': u'2454 Rayburn House Office Building', u'phone': u'202-225-4261', u'url': u'https://wittman.house.gov', u'start': u'2015-01-06', u'state': u'VA', u'address': u'2454 Rayburn HOB; Washington DC 20515-4601', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://wittman.house.gov/contact-form/'}]",4.34095,,2.064162255,,,,,3.75,
367,both,W000809,rep_stevewomack,Steve Womack,M,"[{u'fax': u'202-225-5713', u'end': u'2013-01-03', u'district': 3, u'office': u'1508 Longworth House Office Building', u'phone': u'202-225-4301', u'url': u'http://womack.house.gov/', u'start': u'2011-01-05', u'state': u'AR', u'address': u'1508 Longworth HOB; Washington DC 20515-0403', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://womack.house.gov/news/rss.aspx', u'fax': u'202-225-5713', u'end': u'2015-01-03', u'district': 3, u'office': u'1119 Longworth House Office Building', u'phone': u'202-225-4301', u'url': u'http://womack.house.gov', u'start': u'2013-01-03', u'state': u'AR', u'address': u'1119 Longworth HOB; Washington DC 20515-0403', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://womack.house.gov/contact/contactform.htm'}, {u'rss_url': u'http://womack.house.gov/news/rss.aspx', u'fax': u'202-225-5713', u'end': u'2017-01-03', u'district': 3, u'office': u'1119 Longworth House Office Building', u'phone': u'202-225-4301', u'url': u'http://womack.house.gov', u'start': u'2015-01-06', u'state': u'AR', u'address': u'1119 Longworth HOB; Washington DC 20515-0403', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://womack.house.gov/contact/contactform.htm'}]",1.7680526,3.08881166667,0.475326333333,2.98553571429,4.4001,6.45458857143,2.58298666667,1.492856,3.25537
368,both,W000810,reprobwoodall,Rob Woodall,M,"[{u'fax': u'202-225-4696', u'end': u'2013-01-03', u'district': 7, u'office': u'1725 Longworth House Office Building', u'phone': u'202-225-4272', u'url': u'http://woodall.house.gov/', u'start': u'2011-01-05', u'state': u'GA', u'address': u'1725 Longworth HOB; Washington DC 20515-1007', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://woodall.house.gov/rss.xml', u'fax': u'202-225-4696', u'end': u'2015-01-03', u'district': 7, u'office': u'1725 Longworth House Office Building', u'phone': u'202-225-4272', u'url': u'http://woodall.house.gov', u'start': u'2013-01-03', u'state': u'GA', u'address': u'1725 Longworth HOB; Washington DC 20515-1007', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://woodall.house.gov/contact-me/email-me'}, {u'rss_url': u'http://woodall.house.gov/rss.xml', u'fax': u'202-225-4696', u'end': u'2017-01-03', u'district': 7, u'office': u'1724 Longworth House Office Building', u'phone': u'202-225-4272', u'url': u'http://woodall.house.gov', u'start': u'2015-01-06', u'state': u'GA', u'address': u'1724 Longworth HOB; Washington DC 20515-1007', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://woodall.house.gov/contact-me/email-me'}]",3.0266445,10.907005,7.463395,21.0109,1.9789915,1.71415,2.851121,14.3859506667,4.55445
369,both,W000779,ronwyden,Ron Wyden,M,"[{u'end': u'1983-01-03', u'district': 3, u'start': u'1981-01-05', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1985-01-03', u'district': 3, u'start': u'1983-01-03', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1987-01-03', u'district': 3, u'start': u'1985-01-03', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1989-01-03', u'district': 3, u'start': u'1987-01-06', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1991-01-03', u'district': 3, u'start': u'1989-01-03', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1993-01-03', u'district': 3, u'start': u'1991-01-03', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1995-01-03', u'district': 3, u'start': u'1993-01-05', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1996-02-05', u'district': 3, u'start': u'1995-01-04', u'state': u'OR', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'1999-01-03', u'start': u'1996-01-01', u'state': u'OR', u'party': u'Democrat', u'type': u'sen', u'class': 3}, {u'end': u'2005-01-03', u'url': u'http://wyden.senate.gov/', u'start': u'1999-01-06', u'state': u'OR', u'party': u'Democrat', u'type': u'sen', u'class': 3}, {u'end': u'2011-01-03', u'url': u'http://wyden.senate.gov/', u'start': u'2005-01-04', u'state': u'OR', u'party': u'Democrat', u'type': u'sen', u'class': 3}, {u'rss_url': u'http://www.wyden.senate.gov/rss/feeds/?type=all&amp;', u'fax': u'202-228-2717', u'end': u'2017-01-03', u'office': u'221 Dirksen Senate Office Building', u'phone': u'202-224-5244', u'url': u'https://www.wyden.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.wyden.senate.gov/contact', u'start': u'2011-01-05', u'state': u'OR', u'address': u'221 Dirksen Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 3}]",-23.538565,-35.355218,-6.83471661,-21.209182,-0.846154,-8.48965,-2.25152376667,-2.514915,-10.1563925
370,both,Y000062,repjohnyarmuth,John A. Yarmuth,M,"[{u'end': u'2009-01-03', u'district': 3, u'url': u'http://yarmuth.house.gov', u'start': u'2007-01-04', u'state': u'KY', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 3, u'url': u'http://yarmuth.house.gov', u'start': u'2009-01-06', u'state': u'KY', u'party': u'Democrat', u'type': u'rep'}, {u'fax': u'202-225-5776', u'end': u'2013-01-03', u'district': 3, u'office': u'435 Cannon House Office Building', u'phone': u'202-225-5401', u'url': u'http://yarmuth.house.gov', u'start': u'2011-01-05', u'state': u'KY', u'address': u'435 Cannon HOB; Washington DC 20515-1703', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://yarmuth.house.gov/?sectionid=68&amp;sectiontree=6,29,68'}, {u'fax': u'202-225-5776', u'end': u'2015-01-03', u'district': 3, u'office': u'403 Cannon House Office Building', u'phone': u'202-225-5401', u'url': u'http://yarmuth.house.gov', u'start': u'2013-01-03', u'state': u'KY', u'address': u'403 Cannon HOB; Washington DC 20515-1703', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://yarmuth.house.gov/contact-john2/'}, {u'fax': u'202-225-5776', u'end': u'2017-01-03', u'district': 3, u'office': u'403 Cannon House Office Building', u'phone': u'202-225-5401', u'url': u'http://yarmuth.house.gov', u'start': u'2015-01-06', u'state': u'KY', u'address': u'403 Cannon HOB; Washington DC 20515-1703', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://yarmuth.house.gov/contact-john2/'}]",-60.2224454,-64.7119733333,-60.938525,-29.0894403333,-27.114925,-69.9808,-57.6422,-43.0385,-50.4610666667
371,both,Y000063,repkevinyoder,Kevin Yoder,M,"[{u'fax': u'202- 225-2807', u'end': u'2013-01-03', u'district': 3, u'office': u'214 Cannon House Office Building', u'phone': u'202-225-2865', u'url': u'http://yoder.house.gov/', u'start': u'2011-01-05', u'state': u'KS', u'address': u'214 Cannon HOB; Washington DC 20515-1603', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://yoder.house.gov/common/rss/index.cfm?rss=49', u'fax': u'202- 225-2807', u'end': u'2015-01-03', u'district': 3, u'office': u'215 Cannon House Office Building', u'phone': u'202-225-2865', u'url': u'http://yoder.house.gov', u'start': u'2013-01-03', u'state': u'KS', u'address': u'215 Cannon HOB; Washington DC 20515-1603', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://yoder.house.gov/contact/email-me'}, {u'rss_url': u'http://yoder.house.gov/common/rss/index.cfm?rss=49', u'fax': u'202- 225-2807', u'end': u'2017-01-03', u'district': 3, u'office': u'215 Cannon House Office Building', u'phone': u'202-225-2865', u'url': u'http://yoder.house.gov', u'start': u'2015-01-06', u'state': u'KS', u'address': u'215 Cannon HOB; Washington DC 20515-1603', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://yoder.house.gov/contact/email-me'}]",0.7463941132,8.088735,0.952924795333,4.5616075,1.3538075,2.0793513396,1.458124,1.861864,1.575736
372,both,Y000033,repdonyoung,Don Young,M,"[{u'end': u'1975-01-03', u'district': 0, u'start': u'1973-01-03', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1977-01-03', u'district': 0, u'start': u'1975-01-14', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1979-01-03', u'district': 0, u'start': u'1977-01-04', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1981-01-03', u'district': 0, u'start': u'1979-01-15', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1983-01-03', u'district': 0, u'start': u'1981-01-05', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1985-01-03', u'district': 0, u'start': u'1983-01-03', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1987-01-03', u'district': 0, u'start': u'1985-01-03', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1989-01-03', u'district': 0, u'start': u'1987-01-06', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1991-01-03', u'district': 0, u'start': u'1989-01-03', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1993-01-03', u'district': 0, u'start': u'1991-01-03', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1995-01-03', u'district': 0, u'start': u'1993-01-05', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1997-01-03', u'district': 0, u'start': u'1995-01-04', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 0, u'start': u'1997-01-07', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 0, u'start': u'1999-01-06', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2003-01-03', u'district': 0, u'start': u'2001-01-03', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2005-01-03', u'district': 0, u'url': u'http://www.house.gov/donyoung', u'start': u'2003-01-07', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2007-01-03', u'district': 0, u'url': u'http://www.house.gov/donyoung', u'start': u'2005-01-04', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2009-01-03', u'district': 0, u'url': u'http://donyoung.house.gov', u'start': u'2007-01-04', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 0, u'url': u'http://donyoung.house.gov', u'start': u'2009-01-06', u'state': u'AK', u'party': u'Republican', u'type': u'rep'}, {u'fax': u'202-225-0425', u'end': u'2013-01-03', u'district': 0, u'office': u'2314 Rayburn House Office Building', u'phone': u'202-225-5765', u'url': u'http://donyoung.house.gov', u'start': u'2011-01-05', u'state': u'AK', u'address': u'2314 Rayburn HOB; Washington DC 20515-0201', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://donyoung.house.gov/Contact/'}, {u'rss_url': u'http://donyoung.house.gov/news/rss.aspx', u'fax': u'202-225-0425', u'end': u'2015-01-03', u'district': 0, u'office': u'2314 Rayburn House Office Building', u'phone': u'202-225-5765', u'url': u'http://donyoung.house.gov', u'start': u'2013-01-03', u'state': u'AK', u'address': u'2314 Rayburn HOB; Washington DC 20515-0200', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://donyoung.house.gov/forms/writeyourrep/'}, {u'rss_url': u'http://donyoung.house.gov/news/rss.aspx', u'fax': u'202-225-0425', u'end': u'2017-01-03', u'district': 0, u'office': u'2314 Rayburn House Office Building', u'phone': u'202-225-5765', u'url': u'http://donyoung.house.gov', u'start': u'2015-01-06', u'state': u'AK', u'address': u'2314 Rayburn HOB; Washington DC 20515-0200', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://donyoung.house.gov/forms/writeyourrep/'}]",-3.50596,,,,,,,,
373,both,Y000064,reptoddyoung,Todd C. Young,M,"[{u'fax': u'202-226-6866', u'end': u'2013-01-03', u'district': 9, u'office': u'1721 Longworth House Office Building', u'phone': u'202-225-5315', u'url': u'http://toddyoung.house.gov/', u'start': u'2011-01-05', u'state': u'IN', u'address': u'1721 Longworth HOB; Washington DC 20515-1409', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://toddyoung.house.gov/common/rss//index.cfm?rss=49', u'fax': u'202-226-6866', u'end': u'2015-01-03', u'district': 9, u'office': u'1007 Longworth House Office Building', u'phone': u'202-225-5315', u'url': u'http://toddyoung.house.gov', u'start': u'2013-01-03', u'state': u'IN', u'address': u'1007 Longworth HOB; Washington DC 20515-1409', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://toddyoungforms.house.gov/give-me-your-opinion'}, {u'rss_url': u'http://toddyoung.house.gov/common/rss//index.cfm?rss=49', u'fax': u'202-226-6866', u'end': u'2017-01-03', u'district': 9, u'office': u'1007 Longworth House Office Building', u'phone': u'202-225-5315', u'url': u'http://toddyoung.house.gov', u'start': u'2015-01-06', u'state': u'IN', u'address': u'1007 Longworth HOB; Washington DC 20515-1409', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://toddyoungforms.house.gov/give-me-your-opinion'}]",1.33452666667,5.62421275,3.0671,2.01617,0.97078,5.80135266667,0.989362,0.912281,
374,both,H001041,sendeanheller,Dean Heller,M,"[{u'end': u'2009-01-03', u'district': 2, u'url': u'http://heller.house.gov', u'start': u'2007-01-04', u'state': u'NV', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 2, u'url': u'http://heller.house.gov', u'start': u'2009-01-06', u'state': u'NV', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2011-05-09', u'district': 2, u'url': u'http://heller.house.gov', u'start': u'2011-01-05', u'state': u'NV', u'address': u'125 Cannon House Office Building;  20515-2802', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2013-01-03', u'office': u'361a Russell Senate Office Building', u'phone': u'202-224-6244', u'url': u'http://heller.senate.gov/', u'contact_form': u'http://www.heller.senate.gov/public/index.cfm/contact-form', u'start': u'2011-05-09', u'state': u'NV', u'address': u'361A RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 1}, {u'rss_url': u'http://www.heller.senate.gov/public/index.cfm/rss/feed', u'fax': u'202-228-6753', u'end': u'2019-01-03', u'office': u'324 Hart Senate Office Building', u'phone': u'202-224-6244', u'url': u'http://www.heller.senate.gov/public', u'state_rank': u'junior', u'contact_form': u'http://www.heller.senate.gov/public/index.cfm/contact-form', u'start': u'2013-01-03', u'state': u'NV', u'address': u'324 Hart Senate Office Building Washington DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 1}]",2.96906333333,4.79915316667,4.14003833333,2.477304,3.061876,2.628315,4.8262825,11.48551466,11.3565296
375,both,H001063,rep_janicehahn,Janice Hahn,F,"[{u'fax': u'202-226-7290', u'end': u'2013-01-03', u'district': 36, u'office': u'2400 Rayburn House Office Building', u'phone': u'202-225-8220', u'url': u'http://hahn.house.gov/', u'start': u'2011-07-19', u'state': u'CA', u'address': u'2400 Rayburn HOB; Washington DC 20515-0536', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://hahn.house.gov/contact-me/email-me'}, {u'rss_url': u'http://hahn.house.gov/rss.xml', u'fax': u'202-226-7290', u'end': u'2015-01-03', u'district': 44, u'office': u'404 Cannon House Office Building', u'phone': u'202-225-8220', u'url': u'http://hahn.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'404 Cannon HOB; Washington DC 20515-0544', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://hahn.house.gov/contact-me/email-me'}, {u'rss_url': u'http://hahn.house.gov/rss.xml', u'fax': u'202-226-7290', u'end': u'2017-01-03', u'district': 44, u'office': u'404 Cannon House Office Building', u'phone': u'202-225-8220', u'url': u'http://hahn.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'404 Cannon HOB; Washington DC 20515-0544', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://hahn.house.gov/contact-me/email-me'}]",-4.03617,-101.494743333,-34.026565,-57.2848,-1.69231,-1.82301,-1.9025,-2.45787,-28.1043
376,both,A000369,markamodeinv2,Mark E. Amodei,M,"[{u'fax': u'202-225-5679', u'end': u'2013-01-03', u'district': 2, u'office': u'125 Cannon House Office Building', u'phone': u'202-225-6155', u'url': u'http://amodei.house.gov/', u'start': u'2011-09-13', u'state': u'NV', u'address': u'125 Cannon HOB; Washington DC 20515-2802', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://amodei.house.gov/contact-me'}, {u'rss_url': u'http://amodei.house.gov/common/rss//?rss=49', u'fax': u'202-225-5679', u'end': u'2015-01-03', u'district': 2, u'office': u'222 Cannon House Office Building', u'phone': u'202-225-6155', u'url': u'http://amodei.house.gov', u'start': u'2013-01-03', u'state': u'NV', u'address': u'222 Cannon HOB; Washington DC 20515-2802', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://amodei.house.gov/contact-us'}, {u'rss_url': u'http://amodei.house.gov/common/rss//?rss=49', u'fax': u'202-225-5679', u'end': u'2017-01-03', u'district': 2, u'office': u'332 Cannon House Office Building', u'phone': u'202-225-6155', u'url': u'http://amodei.house.gov', u'start': u'2015-01-06', u'state': u'NV', u'address': u'332 Cannon HOB; Washington DC 20515-2802', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://amodei.house.gov/contact-us'}]",0.852349,3.3388575,,,0.90678,2.19418,1.17822,1.73846,1.13861
377,both,B001278,repbonamici,Suzanne Bonamici,F,"[{u'end': u'2013-01-03', u'district': 1, u'office': u'2338 Rayburn House Office Building', u'phone': u'202-225-0855', u'url': u'http://bonamici.house.gov/', u'start': u'2012-02-07', u'state': u'OR', u'address': u'2338 Rayburn HOB; Washington DC 20515-3701', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://bonamici.house.gov/contact-me'}, {u'rss_url': u'http://bonamici.house.gov/rss.xml', u'fax': u'202-225-9497', u'end': u'2015-01-03', u'district': 1, u'office': u'439 Cannon House Office Building', u'phone': u'202-225-0855', u'url': u'http://bonamici.house.gov', u'start': u'2013-01-03', u'state': u'OR', u'address': u'439 Cannon HOB; Washington DC 20515-3701', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://bonamici.house.gov/contact-me/email-me'}, {u'rss_url': u'http://bonamici.house.gov/rss.xml', u'fax': u'202-225-9497', u'end': u'2017-01-03', u'district': 1, u'office': u'439 Cannon House Office Building', u'phone': u'202-225-0855', u'url': u'http://bonamici.house.gov', u'start': u'2015-01-06', u'state': u'OR', u'address': u'439 Cannon HOB; Washington DC 20515-3701', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://bonamici.house.gov/contact-me/email-me'}]",-8.2845825,-62.24095,-3.6247165,-14.1411075,-2.88984,-49.1573166667,-24.3373535,-1.96088,-7.684395
378,both,D000617,repdelbene,Suzan K. DelBene,F,"[{u'end': u'2013-01-03', u'district': 1, u'office': u'2329 Rayburn House Office Building', u'phone': u'202-225-6311', u'url': u'http://delbene.house.gov', u'start': u'2012-11-13', u'state': u'WA', u'address': u'2329 Rayburn HOB; Washington DC 20515-4701', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://delbene.house.gov/rss.xml', u'fax': u'202-226-1606', u'end': u'2015-01-03', u'district': 1, u'office': u'318 Cannon House Office Building', u'phone': u'202-225-6311', u'url': u'http://delbene.house.gov', u'start': u'2013-01-03', u'state': u'WA', u'address': u'318 Cannon HOB; Washington DC 20515-4701', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://delbene.house.gov/contact-me/email-me'}, {u'rss_url': u'http://delbene.house.gov/rss.xml', u'fax': u'202-226-1606', u'end': u'2017-01-03', u'district': 1, u'office': u'318 Cannon House Office Building', u'phone': u'202-225-6311', u'url': u'http://delbene.house.gov', u'start': u'2015-01-06', u'state': u'WA', u'address': u'318 Cannon HOB; Washington DC 20515-4701', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://delbene.house.gov/contact-me/email-me'}]",-11.9833645,-12.0687316667,-6.32274366667,-2.66991583333,-3.852715,-3.963374,-7.50693716667,-2.515986,-2.1108875
